Index,EURO_Bitstamp_BTCEUR_Raw,EURO_Bitstamp_ETHEUR_Raw,EURO_Bitstamp_LTCEUR_Raw,EURO_Exmo_BTCEUR_Raw,EURO_Exmo_ETHEUR_Raw,EURO_Exmo_LTCEUR_Raw,EURO_Kraken_BTCEUR_Raw,EURO_Kraken_ETHEUR_Raw,EURO_Kraken_LTCEUR_Raw
30/09/2019 00:00,7342.36,155.48,49.39,7342.36,155.48,49.39,7342.36,155.48,49.39
30/09/2019 01:00,7336,155.29,49.4,7336,155.29,49.4,7336,155.29,49.4
30/09/2019 02:00,7318.57,154.25,49.3,7318.57,154.25,49.3,7318.57,154.25,49.3
30/09/2019 03:00,7309.19,154.1,49.07,7309.19,154.1,49.07,7309.19,154.1,49.07
30/09/2019 04:00,7170,152.23,48.4,7170,152.23,48.4,7170,152.23,48.4
30/09/2019 05:00,7141,152.09,48.55,7141,152.09,48.55,7141,152.09,48.55
30/09/2019 06:00,7098.5,151.81,48.35,7098.5,151.81,48.35,7098.5,151.81,48.35
30/09/2019 07:00,7140.02,152.45,48.8,7140.02,152.45,48.8,7140.02,152.45,48.8
30/09/2019 08:00,7209.5,153.3,49.14,7209.5,153.3,49.14,7209.5,153.3,49.14
30/09/2019 09:00,7347.64,158.7,50.64,7347.64,158.7,50.64,7347.64,158.7,50.64
30/09/2019 10:00,7383.56,158.54,50.61,7383.56,158.54,50.61,7383.56,158.54,50.61
30/09/2019 11:00,7391.39,159.11,50.62,7391.39,159.11,50.62,7391.39,159.11,50.62
30/09/2019 12:00,7360,158.68,50.36,7360,158.68,50.36,7360,158.68,50.36
30/09/2019 13:00,7465.38,161.04,50.74,7465.38,161.04,50.74,7465.38,161.04,50.74
30/09/2019 14:00,7549.17,162.89,51.32,7549.17,162.89,51.32,7549.17,162.89,51.32
30/09/2019 15:00,7623.15,164.5,51.15,7623.15,164.5,51.15,7623.15,164.5,51.15
30/09/2019 16:00,7611.18,163.87,51.2,7611.18,163.87,51.2,7611.18,163.87,51.2
30/09/2019 17:00,7575.5,163.24,51.31,7575.5,163.24,51.31,7575.5,163.24,51.31
30/09/2019 18:00,7606.97,163.18,51.43,7606.97,163.18,51.43,7606.97,163.18,51.43
30/09/2019 19:00,7609.28,163.5,51.16,7609.28,163.5,51.16,7609.28,163.5,51.16
30/09/2019 20:00,7550.7,162.28,50.7,7550.7,162.28,50.7,7550.7,162.28,50.7
30/09/2019 21:00,7592.89,162.86,51.05,7592.89,162.86,51.05,7592.89,162.86,51.05
30/09/2019 22:00,7557.64,163.21,51.2,7557.64,163.21,51.2,7557.64,163.21,51.2
30/09/2019 23:00,7629.67,166.41,51.6,7629.67,166.41,51.6,7629.67,166.41,51.6
01/10/2019 00:00,7555.92,164.44,51.03,7555.92,164.44,51.03,7555.92,164.44,51.03
01/10/2019 01:00,7612.79,167.11,52.09,7612.79,167.11,52.09,7612.79,167.11,52.09
01/10/2019 02:00,7746.81,169.41,52.43,7746.81,169.41,52.43,7746.81,169.41,52.43
01/10/2019 03:00,7745,168.43,52.39,7745,168.43,52.39,7745,168.43,52.39
01/10/2019 04:00,7764.16,167.75,52.3,7764.16,167.75,52.3,7764.16,167.75,52.3
01/10/2019 05:00,7768.2,167.79,52.27,7768.2,167.79,52.27,7768.2,167.79,52.27
01/10/2019 06:00,7737.08,166.86,52.16,7737.08,166.86,52.16,7737.08,166.86,52.16
01/10/2019 07:00,7755,166.62,52.27,7755,166.62,52.27,7755,166.62,52.27
01/10/2019 08:00,7723.75,165.8,52.13,7723.75,165.8,52.13,7723.75,165.8,52.13
01/10/2019 09:00,7667.98,164.98,51.56,7667.98,164.98,51.56,7667.98,164.98,51.56
01/10/2019 10:00,7663.98,164.81,51.49,7663.98,164.81,51.49,7663.98,164.81,51.49
01/10/2019 11:00,7711.44,166.15,51.65,7711.44,166.15,51.65,7711.44,166.15,51.65
01/10/2019 12:00,7666,164.96,51.17,7666,164.96,51.17,7666,164.96,51.17
01/10/2019 13:00,7705.68,165.33,51.19,7705.68,165.33,51.19,7705.68,165.33,51.19
01/10/2019 14:00,7676.8,163.94,50.8,7676.8,163.94,50.8,7676.8,163.94,50.8
01/10/2019 15:00,7690.61,164.83,50.96,7690.61,164.83,50.96,7690.61,164.83,50.96
01/10/2019 16:00,7732.14,164.39,51.75,7732.14,164.39,51.75,7732.14,164.39,51.75
01/10/2019 17:00,7606.28,160.29,50.9,7606.28,160.29,50.9,7606.28,160.29,50.9
01/10/2019 18:00,7610.43,161,50.88,7610.43,161,50.88,7610.43,161,50.88
01/10/2019 19:00,7610.11,161.72,50.74,7610.11,161.72,50.74,7610.11,161.72,50.74
01/10/2019 20:00,7685.06,162.73,51.35,7685.06,162.73,51.35,7685.06,162.73,51.35
01/10/2019 21:00,7617.6,161.87,51.2,7617.6,161.87,51.2,7617.6,161.87,51.2
01/10/2019 22:00,7636.27,162.29,51.46,7636.27,162.29,51.46,7636.27,162.29,51.46
01/10/2019 23:00,7622.89,161.26,50.98,7622.89,161.26,50.98,7622.89,161.26,50.98
02/10/2019 00:00,7606.43,162.05,51.44,7606.43,162.05,51.44,7606.43,162.05,51.44
02/10/2019 01:00,7603.73,162.67,51.34,7603.73,162.67,51.34,7603.73,162.67,51.34
02/10/2019 02:00,7571.58,161.09,51.35,7571.58,161.09,51.35,7571.58,161.09,51.35
02/10/2019 03:00,7574.92,161.32,51.3,7574.92,161.32,51.3,7574.92,161.32,51.3
02/10/2019 04:00,7535,161.04,50.81,7535,161.04,50.81,7535,161.04,50.81
02/10/2019 05:00,7492.66,159.74,50.98,7492.66,159.74,50.98,7492.66,159.74,50.98
02/10/2019 06:00,7530.47,160.84,51.49,7530.47,160.84,51.49,7530.47,160.84,51.49
02/10/2019 07:00,7543.19,161.04,51.52,7543.19,161.04,51.52,7543.19,161.04,51.52
02/10/2019 08:00,7587.23,162,51.88,7587.23,162,51.88,7587.23,162,51.88
02/10/2019 09:00,7570,161.98,51.7,7570,161.98,51.7,7570,161.98,51.7
02/10/2019 10:00,7579.44,162.18,51.66,7579.44,162.18,51.66,7579.44,162.18,51.66
02/10/2019 11:00,7596.12,162.73,51.68,7596.12,162.73,51.68,7596.12,162.73,51.68
02/10/2019 12:00,7540.03,161.69,50.84,7540.03,161.69,50.84,7540.03,161.69,50.84
02/10/2019 13:00,7524.56,161.29,51.08,7524.56,161.29,51.08,7524.56,161.29,51.08
02/10/2019 14:00,7551.53,161.65,51.08,7551.53,161.65,51.08,7551.53,161.65,51.08
02/10/2019 15:00,7540,160.77,50.79,7540,160.77,50.79,7540,160.77,50.79
02/10/2019 16:00,7523.6,162,50.68,7523.6,162,50.68,7523.6,162,50.68
02/10/2019 17:00,7534.64,161.4,51.01,7534.64,161.4,51.01,7534.64,161.4,51.01
02/10/2019 18:00,7528.66,161.34,50.68,7528.66,161.34,50.68,7528.66,161.34,50.68
02/10/2019 19:00,7552.57,162.56,50.93,7552.57,162.56,50.93,7552.57,162.56,50.93
02/10/2019 20:00,7521.49,162,50.8,7521.49,162,50.8,7521.49,162,50.8
02/10/2019 21:00,7545.8,162.32,50.98,7545.8,162.32,50.98,7545.8,162.32,50.98
02/10/2019 22:00,7568.72,163.22,51.19,7568.72,163.22,51.19,7568.72,163.22,51.19
02/10/2019 23:00,7648.06,165.24,51.61,7648.06,165.24,51.61,7648.06,165.24,51.61
03/10/2019 00:00,7610.06,164.47,51.39,7610.06,164.47,51.39,7610.06,164.47,51.39
03/10/2019 01:00,7624.5,164.39,51.39,7624.5,164.39,51.39,7624.5,164.39,51.39
03/10/2019 02:00,7628.55,164.5,51.39,7628.55,164.5,51.39,7628.55,164.5,51.39
03/10/2019 03:00,7626.21,164.31,51.31,7626.21,164.31,51.31,7626.21,164.31,51.31
03/10/2019 04:00,7620.49,164.21,51.29,7620.49,164.21,51.29,7620.49,164.21,51.29
03/10/2019 05:00,7584.42,163.47,51.22,7584.42,163.47,51.22,7584.42,163.47,51.22
03/10/2019 06:00,7578,162.84,51.01,7578,162.84,51.01,7578,162.84,51.01
03/10/2019 07:00,7577.87,162.38,51.05,7577.87,162.38,51.05,7577.87,162.38,51.05
03/10/2019 08:00,7572.3,162.6,51.08,7572.3,162.6,51.08,7572.3,162.6,51.08
03/10/2019 09:00,7579.22,162.85,51.03,7579.22,162.85,51.03,7579.22,162.85,51.03
03/10/2019 10:00,7519.91,161,50.77,7519.91,161,50.77,7519.91,161,50.77
03/10/2019 11:00,7522.11,161.35,50.86,7522.11,161.35,50.86,7522.11,161.35,50.86
03/10/2019 12:00,7519.09,161.22,50.92,7519.09,161.22,50.92,7519.09,161.22,50.92
03/10/2019 13:00,7522.07,160.81,50.93,7522.07,160.81,50.93,7522.07,160.81,50.93
03/10/2019 14:00,7392.57,157,49.94,7392.57,157,49.94,7392.57,157,49.94
03/10/2019 15:00,7395,156.45,49.8,7395,156.45,49.8,7395,156.45,49.8
03/10/2019 16:00,7460.46,158.08,51.19,7460.46,158.08,51.19,7460.46,158.08,51.19
03/10/2019 17:00,7423.21,157.75,50.78,7423.21,157.75,50.78,7423.21,157.75,50.78
03/10/2019 18:00,7433.27,157.6,50.99,7433.27,157.6,50.99,7433.27,157.6,50.99
03/10/2019 19:00,7449.78,157.37,51.05,7449.78,157.37,51.05,7449.78,157.37,51.05
03/10/2019 20:00,7438.03,157.63,51.02,7438.03,157.63,51.02,7438.03,157.63,51.02
03/10/2019 21:00,7457.79,159.44,51.72,7457.79,159.44,51.72,7457.79,159.44,51.72
03/10/2019 22:00,7494.6,159.53,51.67,7494.6,159.53,51.67,7494.6,159.53,51.67
03/10/2019 23:00,7513,160.21,51.55,7513,160.21,51.55,7513,160.21,51.55
04/10/2019 00:00,7384.65,159.09,50.54,7384.65,159.09,50.54,7384.65,159.09,50.54
04/10/2019 01:00,7411.16,157.48,50.86,7411.16,157.48,50.86,7411.16,157.48,50.86
04/10/2019 02:00,7391.28,157.44,50.99,7391.28,157.44,50.99,7391.28,157.44,50.99
04/10/2019 03:00,7404.73,158.02,50.99,7404.73,158.02,50.99,7404.73,158.02,50.99
04/10/2019 04:00,7368.17,156.33,50.69,7368.17,156.33,50.69,7368.17,156.33,50.69
04/10/2019 05:00,7393,158.09,51.07,7393,158.09,51.07,7393,158.09,51.07
04/10/2019 06:00,7407.33,158.43,51.1,7407.33,158.43,51.1,7407.33,158.43,51.1
04/10/2019 07:00,7429.73,159.3,51.69,7429.73,159.3,51.69,7429.73,159.3,51.69
04/10/2019 08:00,7393.84,157.78,51.23,7393.84,157.78,51.23,7393.84,157.78,51.23
04/10/2019 09:00,7417.98,158.9,51.65,7417.98,158.9,51.65,7417.98,158.9,51.65
04/10/2019 10:00,7410,158.41,51.67,7410,158.41,51.67,7410,158.41,51.67
04/10/2019 11:00,7442.57,159.59,52.08,7442.57,159.59,52.08,7442.57,159.59,52.08
04/10/2019 12:00,7435.77,159.4,51.99,7435.77,159.4,51.99,7435.77,159.4,51.99
04/10/2019 13:00,7470.82,160.46,52.21,7470.82,160.46,52.21,7470.82,160.46,52.21
04/10/2019 14:00,7448.32,160.16,51.98,7448.32,160.16,51.98,7448.32,160.16,51.98
04/10/2019 15:00,7436.71,159.82,52,7436.71,159.82,52,7436.71,159.82,52
04/10/2019 16:00,7463.62,162.27,52.22,7463.62,162.27,52.22,7463.62,162.27,52.22
04/10/2019 17:00,7459.19,161.44,52.04,7459.19,161.44,52.04,7459.19,161.44,52.04
04/10/2019 18:00,7467.92,162.24,51.95,7467.92,162.24,51.95,7467.92,162.24,51.95
04/10/2019 19:00,7484.68,162.41,52,7484.68,162.41,52,7484.68,162.41,52
04/10/2019 20:00,7454.25,162,51.92,7454.25,162,51.92,7454.25,162,51.92
04/10/2019 21:00,7471.92,161.06,51.92,7471.92,161.06,51.92,7471.92,161.06,51.92
04/10/2019 22:00,7463.22,161.58,51.95,7463.22,161.58,51.95,7463.22,161.58,51.95
04/10/2019 23:00,7431,160.98,51.62,7431,160.98,51.62,7431,160.98,51.62
05/10/2019 00:00,7416.87,160.03,51.33,7416.87,160.03,51.33,7416.87,160.03,51.33
05/10/2019 01:00,7415.42,160,51.38,7415.42,160,51.38,7415.42,160,51.38
05/10/2019 02:00,7427.39,160.43,51.58,7427.39,160.43,51.58,7427.39,160.43,51.58
05/10/2019 03:00,7430.86,160.43,51.52,7430.86,160.43,51.52,7430.86,160.43,51.52
05/10/2019 04:00,7424.36,160.8,51.49,7424.36,160.8,51.49,7424.36,160.8,51.49
05/10/2019 05:00,7418.38,160.67,51.28,7418.38,160.67,51.28,7418.38,160.67,51.28
05/10/2019 06:00,7428.23,160.85,51.54,7428.23,160.85,51.54,7428.23,160.85,51.54
05/10/2019 07:00,7414.1,160.13,51.51,7414.1,160.13,51.51,7414.1,160.13,51.51
05/10/2019 08:00,7389.44,159.57,51.26,7389.44,159.57,51.26,7389.44,159.57,51.26
05/10/2019 09:00,7395.04,158.9,51.22,7395.04,158.9,51.22,7395.04,158.9,51.22
05/10/2019 10:00,7392.57,159.25,51.24,7392.57,159.25,51.24,7392.57,159.25,51.24
05/10/2019 11:00,7391.4,159.42,51.25,7391.4,159.42,51.25,7391.4,159.42,51.25
05/10/2019 12:00,7382.07,157.84,50.83,7382.07,157.84,50.83,7382.07,157.84,50.83
05/10/2019 13:00,7377.5,158.99,51.09,7377.5,158.99,51.09,7377.5,158.99,51.09
05/10/2019 14:00,7341.91,158.3,51.33,7341.91,158.3,51.33,7341.91,158.3,51.33
05/10/2019 15:00,7390.92,160.67,51.98,7390.92,160.67,51.98,7390.92,160.67,51.98
05/10/2019 16:00,7370.24,159.67,51.52,7370.24,159.67,51.52,7370.24,159.67,51.52
05/10/2019 17:00,7354.75,159.02,51.4,7354.75,159.02,51.4,7354.75,159.02,51.4
05/10/2019 18:00,7372.43,159.16,51.58,7372.43,159.16,51.58,7372.43,159.16,51.58
05/10/2019 19:00,7374.98,159.56,51.54,7374.98,159.56,51.54,7374.98,159.56,51.54
05/10/2019 20:00,7399.47,159.82,51.61,7399.47,159.82,51.61,7399.47,159.82,51.61
05/10/2019 21:00,7450.68,161.11,51.94,7450.68,161.11,51.94,7450.68,161.11,51.94
05/10/2019 22:00,7433.96,160.67,51.7,7433.96,160.67,51.7,7433.96,160.67,51.7
05/10/2019 23:00,7437.71,160.82,51.85,7437.71,160.82,51.85,7437.71,160.82,51.85
06/10/2019 00:00,7440.44,160.94,51.83,7440.44,160.94,51.83,7440.44,160.94,51.83
06/10/2019 01:00,7354.24,161.45,51.68,7354.24,161.45,51.68,7354.24,161.45,51.68
06/10/2019 02:00,7366.16,160.27,51.35,7366.16,160.27,51.35,7366.16,160.27,51.35
06/10/2019 03:00,7351.42,159.87,51.12,7351.42,159.87,51.12,7351.42,159.87,51.12
06/10/2019 04:00,7385.14,160.38,51.2,7385.14,160.38,51.2,7385.14,160.38,51.2
06/10/2019 05:00,7359.78,159.77,51.28,7359.78,159.77,51.28,7359.78,159.77,51.28
06/10/2019 06:00,7277.57,159.08,50.81,7277.57,159.08,50.81,7277.57,159.08,50.81
06/10/2019 07:00,7277.37,158.73,50.79,7277.37,158.73,50.79,7277.37,158.73,50.79
06/10/2019 08:00,7209.32,157.31,50.4,7209.32,157.31,50.4,7209.32,157.31,50.4
06/10/2019 09:00,7258.94,158.32,50.78,7258.94,158.32,50.78,7258.94,158.32,50.78
06/10/2019 10:00,7229.96,157.83,50.73,7229.96,157.83,50.73,7229.96,157.83,50.73
06/10/2019 11:00,7263.38,158.6,51.1,7263.38,158.6,51.1,7263.38,158.6,51.1
06/10/2019 12:00,7255,158.65,50.84,7255,158.65,50.84,7255,158.65,50.84
06/10/2019 13:00,7224.5,156.64,50.45,7224.5,156.64,50.45,7224.5,156.64,50.45
06/10/2019 14:00,7221.1,157.11,50.7,7221.1,157.11,50.7,7221.1,157.11,50.7
06/10/2019 15:00,7315.68,158.35,51.06,7315.68,158.35,51.06,7315.68,158.35,51.06
06/10/2019 16:00,7290.86,158.27,50.6,7290.86,158.27,50.6,7290.86,158.27,50.6
06/10/2019 17:00,7295,157.73,50.19,7295,157.73,50.19,7295,157.73,50.19
06/10/2019 18:00,7156.06,153.44,49.27,7156.06,153.44,49.27,7156.06,153.44,49.27
06/10/2019 19:00,7214.89,154.44,49.66,7214.89,154.44,49.66,7214.89,154.44,49.66
06/10/2019 20:00,7210.01,155.56,49.62,7210.01,155.56,49.62,7210.01,155.56,49.62
06/10/2019 21:00,7227.22,156.4,49.89,7227.22,156.4,49.89,7227.22,156.4,49.89
06/10/2019 22:00,7167.66,154.8,49.7,7167.66,154.8,49.7,7167.66,154.8,49.7
06/10/2019 23:00,7176.25,155.03,49.71,7176.25,155.03,49.71,7176.25,155.03,49.71
07/10/2019 00:00,7122.21,154.86,49.25,7122.21,154.86,49.25,7122.21,154.86,49.25
07/10/2019 01:00,7126.51,154,48.98,7126.51,154,48.98,7126.51,154,48.98
07/10/2019 02:00,7140.92,154.6,49.39,7140.92,154.6,49.39,7140.92,154.6,49.39
07/10/2019 03:00,7181.07,156.64,50.1,7181.07,156.64,50.1,7181.07,156.64,50.1
07/10/2019 04:00,7163.07,156.37,49.79,7163.07,156.37,49.79,7163.07,156.37,49.79
07/10/2019 05:00,7141.79,156.17,49.87,7141.79,156.17,49.87,7141.79,156.17,49.87
07/10/2019 06:00,7150.87,155.92,49.79,7150.87,155.92,49.79,7150.87,155.92,49.79
07/10/2019 07:00,7180.29,156.55,50.15,7180.29,156.55,50.15,7180.29,156.55,50.15
07/10/2019 08:00,7218.54,157.55,50.18,7218.54,157.55,50.18,7218.54,157.55,50.18
07/10/2019 09:00,7247.67,158.94,50.8,7247.67,158.94,50.8,7247.67,158.94,50.8
07/10/2019 10:00,7312.99,160.2,50.98,7312.99,160.2,50.98,7312.99,160.2,50.98
07/10/2019 11:00,7290.1,159.29,51.12,7290.1,159.29,51.12,7290.1,159.29,51.12
07/10/2019 12:00,7404.04,161.52,51.33,7404.04,161.52,51.33,7404.04,161.52,51.33
07/10/2019 13:00,7441.13,161.69,51.73,7441.13,161.69,51.73,7441.13,161.69,51.73
07/10/2019 14:00,7447.49,161.15,51.67,7447.49,161.15,51.67,7447.49,161.15,51.67
07/10/2019 15:00,7462.16,161.99,52.09,7462.16,161.99,52.09,7462.16,161.99,52.09
07/10/2019 16:00,7522.2,165.6,53.11,7522.2,165.6,53.11,7522.2,165.6,53.11
07/10/2019 17:00,7552.22,165.83,53.42,7552.22,165.83,53.42,7552.22,165.83,53.42
07/10/2019 18:00,7513.42,164.12,52.98,7513.42,164.12,52.98,7513.42,164.12,52.98
07/10/2019 19:00,7505.88,164.73,52.68,7505.88,164.73,52.68,7505.88,164.73,52.68
07/10/2019 20:00,7496.99,163.19,52.37,7496.99,163.19,52.37,7496.99,163.19,52.37
07/10/2019 21:00,7477.03,163.36,52.22,7477.03,163.36,52.22,7477.03,163.36,52.22
07/10/2019 22:00,7506.34,165.89,52.62,7506.34,165.89,52.62,7506.34,165.89,52.62
07/10/2019 23:00,7490.45,164.46,52.6,7490.45,164.46,52.6,7490.45,164.46,52.6
08/10/2019 00:00,7508.35,164.46,52.49,7508.35,164.46,52.49,7508.35,164.46,52.49
08/10/2019 01:00,7564.85,168.26,53.21,7564.85,168.26,53.21,7564.85,168.26,53.21
08/10/2019 02:00,7546.12,167.39,52.97,7546.12,167.39,52.97,7546.12,167.39,52.97
08/10/2019 03:00,7552.5,167.11,52.63,7552.5,167.11,52.63,7552.5,167.11,52.63
08/10/2019 04:00,7513.94,166.39,52.66,7513.94,166.39,52.66,7513.94,166.39,52.66
08/10/2019 05:00,7519.99,166.43,52.72,7519.99,166.43,52.72,7519.99,166.43,52.72
08/10/2019 06:00,7512.59,166.3,52.52,7512.59,166.3,52.52,7512.59,166.3,52.52
08/10/2019 07:00,7496.57,165.35,52.29,7496.57,165.35,52.29,7496.57,165.35,52.29
08/10/2019 08:00,7448.8,164.34,52.28,7448.8,164.34,52.28,7448.8,164.34,52.28
08/10/2019 09:00,7454.78,164.84,52.13,7454.78,164.84,52.13,7454.78,164.84,52.13
08/10/2019 10:00,7447.27,164.55,52.28,7447.27,164.55,52.28,7447.27,164.55,52.28
08/10/2019 11:00,7462.89,164.58,52.13,7462.89,164.58,52.13,7462.89,164.58,52.13
08/10/2019 12:00,7498.01,165.35,52.43,7498.01,165.35,52.43,7498.01,165.35,52.43
08/10/2019 13:00,7485,164,52.4,7485,164,52.4,7485,164,52.4
08/10/2019 14:00,7493.86,163.93,52.13,7493.86,163.93,52.13,7493.86,163.93,52.13
08/10/2019 15:00,7496.27,163.8,52.03,7496.27,163.8,52.03,7496.27,163.8,52.03
08/10/2019 16:00,7473.42,163.9,52.12,7473.42,163.9,52.12,7473.42,163.9,52.12
08/10/2019 17:00,7481.03,164,52.17,7481.03,164,52.17,7481.03,164,52.17
08/10/2019 18:00,7489.26,164.12,52.21,7489.26,164.12,52.21,7489.26,164.12,52.21
08/10/2019 19:00,7470.1,163.23,51.99,7470.1,163.23,51.99,7470.1,163.23,51.99
08/10/2019 20:00,7429.3,162.4,51.81,7429.3,162.4,51.81,7429.3,162.4,51.81
08/10/2019 21:00,7458.34,163.7,51.88,7458.34,163.7,51.88,7458.34,163.7,51.88
08/10/2019 22:00,7491.1,164.9,52.1,7491.1,164.9,52.1,7491.1,164.9,52.1
08/10/2019 23:00,7470.25,165.2,52.15,7470.25,165.2,52.15,7470.25,165.2,52.15
09/10/2019 00:00,7464.7,165.66,51.98,7464.7,165.66,51.98,7464.7,165.66,51.98
09/10/2019 01:00,7465.8,165.02,52.2,7465.8,165.02,52.2,7465.8,165.02,52.2
09/10/2019 02:00,7454.15,165.29,52.2,7454.15,165.29,52.2,7454.15,165.29,52.2
09/10/2019 03:00,7425.41,164.35,51.86,7425.41,164.35,51.86,7425.41,164.35,51.86
09/10/2019 04:00,7423.82,164.12,51.88,7423.82,164.12,51.88,7423.82,164.12,51.88
09/10/2019 05:00,7442.5,165.19,51.95,7442.5,165.19,51.95,7442.5,165.19,51.95
09/10/2019 06:00,7444.76,165.07,52.06,7444.76,165.07,52.06,7444.76,165.07,52.06
09/10/2019 07:00,7456.87,165.14,52.23,7456.87,165.14,52.23,7456.87,165.14,52.23
09/10/2019 08:00,7465.46,166.39,52.47,7465.46,166.39,52.47,7465.46,166.39,52.47
09/10/2019 09:00,7470,166.18,52.34,7470,166.18,52.34,7470,166.18,52.34
09/10/2019 10:00,7489.07,167.94,52.81,7489.07,167.94,52.81,7489.07,167.94,52.81
09/10/2019 11:00,7473.21,167.3,52.62,7473.21,167.3,52.62,7473.21,167.3,52.62
09/10/2019 12:00,7454.28,166.21,52.56,7454.28,166.21,52.56,7454.28,166.21,52.56
09/10/2019 13:00,7511.02,171.72,53.03,7511.02,171.72,53.03,7511.02,171.72,53.03
09/10/2019 14:00,7704.79,174.54,53.88,7704.79,174.54,53.88,7704.79,174.54,53.88
09/10/2019 15:00,7819.11,174.19,53.72,7819.11,174.19,53.72,7819.11,174.19,53.72
09/10/2019 16:00,7831.97,175.62,54.01,7831.97,175.62,54.01,7831.97,175.62,54.01
09/10/2019 17:00,7891.12,175.42,54.25,7891.12,175.42,54.25,7891.12,175.42,54.25
09/10/2019 18:00,7859.28,174.17,54.45,7859.28,174.17,54.45,7859.28,174.17,54.45
09/10/2019 19:00,7845.05,175.35,54.17,7845.05,175.35,54.17,7845.05,175.35,54.17
09/10/2019 20:00,7842.48,175.54,53.99,7842.48,175.54,53.99,7842.48,175.54,53.99
09/10/2019 21:00,7803.3,174.1,53.89,7803.3,174.1,53.89,7803.3,174.1,53.89
09/10/2019 22:00,7806.12,176.06,53.97,7806.12,176.06,53.97,7806.12,176.06,53.97
09/10/2019 23:00,7831,176.78,54.18,7831,176.78,54.18,7831,176.78,54.18
10/10/2019 00:00,7825.62,176.11,53.91,7825.62,176.11,53.91,7825.62,176.11,53.91
10/10/2019 01:00,7798.86,175.5,53.82,7798.86,175.5,53.82,7798.86,175.5,53.82
10/10/2019 02:00,7802.29,175.66,53.47,7802.29,175.66,53.47,7802.29,175.66,53.47
10/10/2019 03:00,7794.66,175.89,53.88,7794.66,175.89,53.88,7794.66,175.89,53.88
10/10/2019 04:00,7816.98,176.2,53.94,7816.98,176.2,53.94,7816.98,176.2,53.94
10/10/2019 05:00,7812.81,175.97,53.5,7812.81,175.97,53.5,7812.81,175.97,53.5
10/10/2019 06:00,7834.91,175.73,53.67,7834.91,175.73,53.67,7834.91,175.73,53.67
10/10/2019 07:00,7848.3,175.15,53.63,7848.3,175.15,53.63,7848.3,175.15,53.63
10/10/2019 08:00,7792.14,173.01,53.25,7792.14,173.01,53.25,7792.14,173.01,53.25
10/10/2019 09:00,7744.02,172.2,52.88,7744.02,172.2,52.88,7744.02,172.2,52.88
10/10/2019 10:00,7756.86,171.87,52.59,7756.86,171.87,52.59,7756.86,171.87,52.59
10/10/2019 11:00,7772.16,172.25,52.68,7772.16,172.25,52.68,7772.16,172.25,52.68
10/10/2019 12:00,7719.11,172.32,52.38,7719.11,172.32,52.38,7719.11,172.32,52.38
10/10/2019 13:00,7732.19,174.24,52.52,7732.19,174.24,52.52,7732.19,174.24,52.52
10/10/2019 14:00,7742.87,174.22,52.55,7742.87,174.22,52.55,7742.87,174.22,52.55
10/10/2019 15:00,7774.14,174.97,52.77,7774.14,174.97,52.77,7774.14,174.97,52.77
10/10/2019 16:00,7769.62,174.03,52.49,7769.62,174.03,52.49,7769.62,174.03,52.49
10/10/2019 17:00,7749.08,173.23,52.39,7749.08,173.23,52.39,7749.08,173.23,52.39
10/10/2019 18:00,7766.12,174.22,52.65,7766.12,174.22,52.65,7766.12,174.22,52.65
10/10/2019 19:00,7809.44,174.96,52.79,7809.44,174.96,52.79,7809.44,174.96,52.79
10/10/2019 20:00,7807.81,174.87,52.68,7807.81,174.87,52.68,7807.81,174.87,52.68
10/10/2019 21:00,7783.21,174.69,52.41,7783.21,174.69,52.41,7783.21,174.69,52.41
10/10/2019 22:00,7815.24,174.96,52.51,7815.24,174.96,52.51,7815.24,174.96,52.51
10/10/2019 23:00,7799.83,173.99,52.39,7799.83,173.99,52.39,7799.83,173.99,52.39
11/10/2019 00:00,7766.98,173.06,52,7766.98,173.06,52,7766.98,173.06,52
11/10/2019 01:00,7761.76,173.38,52.03,7761.76,173.38,52.03,7761.76,173.38,52.03
11/10/2019 02:00,7768.19,173.64,52.14,7768.19,173.64,52.14,7768.19,173.64,52.14
11/10/2019 03:00,7799.89,174.96,52.36,7799.89,174.96,52.36,7799.89,174.96,52.36
11/10/2019 04:00,7939.2,178.21,53.02,7939.2,178.21,53.02,7939.2,178.21,53.02
11/10/2019 05:00,7678,171.55,51.31,7678,171.55,51.31,7678,171.55,51.31
11/10/2019 06:00,7666.34,170.4,51.34,7666.34,170.4,51.34,7666.34,170.4,51.34
11/10/2019 07:00,7630.01,169.4,51.17,7630.01,169.4,51.17,7630.01,169.4,51.17
11/10/2019 08:00,7616.75,169.07,51.16,7616.75,169.07,51.16,7616.75,169.07,51.16
11/10/2019 09:00,7599.47,168.66,51.16,7599.47,168.66,51.16,7599.47,168.66,51.16
11/10/2019 10:00,7611.38,169.25,51.17,7611.38,169.25,51.17,7611.38,169.25,51.17
11/10/2019 11:00,7520.3,167.15,50.84,7520.3,167.15,50.84,7520.3,167.15,50.84
11/10/2019 12:00,7558.15,167.95,51.08,7558.15,167.95,51.08,7558.15,167.95,51.08
11/10/2019 13:00,7558.14,168.45,50.93,7558.14,168.45,50.93,7558.14,168.45,50.93
11/10/2019 14:00,7560.35,167.63,50.89,7560.35,167.63,50.89,7560.35,167.63,50.89
11/10/2019 15:00,7580.71,167.86,51.01,7580.71,167.86,51.01,7580.71,167.86,51.01
