"","SP600.Open","SP600.High","SP600.Low","SP600.Close","SP600.Volume","SP600.Adjusted"
"1581",835.75,835.75,824.390015,825.22998,298200,825.22998
"1582",823.98999,825.950012,815.559998,815.619995,292000,815.619995
"1583",817.98999,825.440002,816.659973,825.23999,275700,825.23999
"1584",823.02002,826.880005,819.789978,826.190002,275100,826.190002
"1585",828.47998,835.390015,828.369995,830.23999,298600,830.23999
"1586",833.840027,842.369995,832.809998,842.030029,324100,842.030029
"1587",841.26001,842.109985,836.809998,839.359985,305300,839.359985
"1588",850.380005,852.309998,847.580017,849.900024,333600,849.900024
"1589",854.159973,860.77002,854.159973,857.210022,378700,857.210022
"1590",856.969971,866.809998,856.140015,863.080017,405300,863.080017
"1591",864.530029,866.030029,859.210022,861.840027,376800,861.840027
"1592",862.450012,862.919983,850.940002,851.359985,347200,851.359985
"1593",853.77002,857.710022,848.320007,855.02002,329200,855.02002
"1594",855.400024,856.919983,849.210022,851.960022,387700,851.960022
"1595",848.51001,849.419983,842.799988,846.429993,374100,846.429993
"1596",848.590027,849.280029,839.869995,844.98999,383800,844.98999
"1597",846.869995,849,842.219971,848.960022,371400,848.960022
"1598",848.309998,849.909973,843.570007,846.140015,304500,846.140015
"1599",847.22998,849.320007,843.98999,847.22998,338700,847.22998
"1600",845.809998,851.98999,845.150024,851.309998,384200,851.309998
"1601",848.609985,848.609985,838.119995,845.02002,326700,845.02002
"1602",842.700012,842.710022,837.330017,838.539978,290300,838.539978
"1603",840.900024,848.039978,840.900024,844.400024,308400,844.400024
"1604",845.130005,845.72998,838.039978,843.880005,304200,843.880005
"1605",834.570007,834.570007,821.929993,822.159973,368200,822.159973
"1606",820.630005,826.950012,819.369995,824.23999,357700,824.23999
"1607",825.340027,832.940002,825.340027,828.119995,330400,828.119995
"1608",830.359985,835.140015,829.599976,834.309998,289600,834.309998
"1609",836.23999,837.799988,830.380005,836.52002,288200,836.52002
"1610",837.090027,840.969971,833.789978,836.960022,302400,836.960022
"1611",839.719971,842.460022,834.859985,837.690002,319000,837.690002
"1612",837.119995,838.390015,833.460022,837.5,258900,837.5
"1613",836.059998,837.030029,830.97998,832.48999,323800,832.48999
"1614",834.159973,834.210022,822.450012,832.169983,391800,832.169983
"1615",833.950012,846.849976,831.97998,846.650024,381600,846.650024
"1616",846.659973,858.909973,846.539978,851.909973,332900,851.909973
"1617",851.23999,851.23999,845.830017,846.01001,296200,846.01001
"1618",842.309998,849.219971,839.950012,844.960022,388700,844.960022
"1619",845.719971,847.969971,843.580017,846.200012,322000,846.200012
"1620",846.409973,860.869995,844.409973,857.880005,360800,857.880005
"1621",859.799988,869.669983,858.640015,864.109985,424700,864.109985
"1622",863.380005,868.580017,859.909973,862.359985,392900,862.359985
"1623",864.280029,868.01001,862.969971,866.070007,304900,866.070007
"1624",865.599976,866.150024,856.599976,861.150024,337100,861.150024
"1625",853.369995,859.330017,851.960022,856.960022,288100,856.960022
"1626",852.679993,852.73999,849.039978,852.690002,531100,852.690002
"1627",856.25,858.75,853.659973,857.150024,315000,857.150024
"1628",855.580017,855.580017,846.640015,846.73999,301900,846.73999
"1629",847.669983,850.719971,841.73999,842.22998,331400,842.22998
"1630",842.48999,848.059998,840.25,845.419983,312200,845.419983
"1631",846.200012,853.659973,845.330017,853.169983,656400,853.169983
"1632",854.799988,857.650024,849.830017,854.440002,319400,854.440002
"1633",854.320007,856.719971,847.5,847.580017,344900,847.580017
"1634",851.549988,861.309998,851.320007,860.539978,355000,860.539978
"1635",862.090027,862.340027,846.919983,855.450012,372800,855.450012
"1636",857.219971,859.369995,853.919983,855.849976,331400,855.849976
"1637",859.130005,865.119995,859.01001,863.340027,186000,863.340027
"1638",863.080017,863.080017,852.5,857.25,299300,857.25
"1639",852.309998,852.900024,843.619995,845.070007,309400,845.070007
"1640",846.98999,855.580017,846.25,854.72998,301800,854.72998
"1641",852.659973,855.72998,847.51001,849.340027,321000,849.340027
"1642",849.789978,851.820007,844.109985,851.349976,351300,851.349976
"1643",855.799988,862.780029,855.789978,857.940002,295900,857.940002
"1644",859.099976,860.349976,853.909973,860.349976,339300,860.349976
"1645",859.640015,864.580017,859.22998,862.700012,255300,862.700012
"1646",862.559998,866.599976,860.27002,865.119995,277200,865.119995
"1647",863.080017,863.080017,858.400024,861.969971,284200,861.969971
"1648",863.880005,871.950012,863.880005,871.950012,305900,871.950012
"1649",872.169983,873.679993,869.799988,872.27002,298600,872.27002
"1650",878.330017,878.369995,866.640015,868.25,308900,868.25
"1651",868.179993,868.789978,864.400024,868.330017,321600,868.330017
"1652",871.809998,877.72998,871.349976,876.059998,412300,876.059998
"1653",876.299988,876.299988,869.330017,870.22998,374500,870.22998
"1654",872.130005,873.52002,862.77002,866.690002,383700,866.690002
"1655",863.919983,865.590027,861.440002,865,370800,865
"1656",866.190002,867.130005,859.969971,863.619995,342300,863.619995
"1657",866.679993,867.559998,860.960022,866.059998,345200,866.059998
"1658",865.799988,865.830017,851.960022,854.340027,373400,854.340027
"1659",855.549988,857.52002,849.390015,851.349976,379200,851.349976
"1660",852.539978,855.359985,850.52002,854.599976,385800,854.599976
"1661",855.049988,857.22998,851.23999,854.75,340400,854.75
"1662",853.460022,862.179993,849.719971,851.47998,367700,851.47998
"1663",847.359985,848.030029,841.02002,844,401800,844
"1664",840.630005,841.25,831.23999,831.330017,366800,831.330017
"1665",828.280029,833.390015,827.590027,831.01001,464500,831.01001
"1666",836.599976,843.299988,836.599976,843.049988,337200,843.049988
"1667",844.01001,844.039978,834.549988,834.75,317000,834.75
"1668",836.52002,840.210022,834.190002,835.48999,320900,835.48999
"1669",832.27002,835.559998,819.619995,819.830017,297800,819.830017
"1670",814.539978,820.840027,813.859985,818.380005,342400,818.380005
"1671",818.059998,818.429993,814,817.25,283500,817.25
"1672",819.820007,825.869995,819.820007,825.369995,293200,825.369995
"1673",820.780029,825.25,820.409973,822.849976,310600,822.849976
"1674",826.109985,827.859985,823.159973,823.969971,338900,823.969971
"1675",826.530029,829.5,824.52002,827.650024,270300,827.650024
"1676",829.570007,830.030029,825.450012,828.140015,289700,828.140015
"1677",822.780029,829.109985,821.780029,828.26001,333000,828.26001
"1678",828.169983,833.030029,826.700012,832.27002,295300,832.27002
"1679",834.5,841.700012,834.5,840.429993,326000,840.429993
"1680",841.840027,847.400024,841.659973,847.049988,271800,847.049988
"1681",845.48999,847.47998,835.02002,837.929993,311300,837.929993
"1682",840.859985,842.539978,837.780029,839.940002,323900,839.940002
"1683",840.869995,840.869995,834.400024,837.409973,330800,837.409973
"1684",836.22998,841.869995,834.309998,838.919983,302900,838.919983
"1685",844.280029,848.77002,844.280029,847.72998,281400,847.72998
"1686",849.369995,854.150024,849.140015,853.909973,280200,853.909973
"1687",853.130005,857.919983,852.679993,856.820007,324400,856.820007
"1688",855.76001,857.119995,853.320007,855.75,292900,855.75
"1689",856.73999,861.070007,852.210022,860.840027,582300,860.840027
"1690",862.25,869.190002,862,867.150024,306100,867.150024
"1691",867.369995,867.700012,864.450012,865.97998,320800,865.97998
"1692",866.030029,870.369995,865.080017,869.159973,325000,869.159973
"1693",868.840027,871.429993,866.869995,868.960022,291800,868.960022
"1694",868.210022,875.5,867.97998,874.869995,321900,874.869995
"1695",874.190002,878.669983,871.950012,877.299988,339800,877.299988
"1696",878.809998,884.890015,878.429993,881.77002,320600,881.77002
"1697",885.950012,901.52002,883.419983,899.580017,395200,899.580017
"1698",898.599976,902.52002,894.26001,901.950012,328600,901.950012
"1699",902.140015,905.51001,900.960022,903.97998,365800,903.97998
"1700",904.690002,916.98999,903.630005,916.98999,374300,916.98999
"1701",917.960022,918.929993,912.48999,918.719971,343300,918.719971
"1702",918.190002,919.559998,913.109985,914.859985,305600,914.859985
"1703",916.669983,919.309998,915.309998,916.73999,320300,916.73999
"1704",915.130005,916.630005,912.530029,915.099976,277500,915.099976
"1705",915.669983,917.609985,909.22998,910.719971,256600,910.719971
"1706",913.909973,915,910.700012,912.5,259800,912.5
"1707",912.109985,913.650024,909.840027,910.539978,272700,910.539978
"1708",908.98999,911.52002,906.159973,909.429993,300200,909.429993
"1709",911.23999,912.400024,908,908.369995,298000,908.369995
"1710",909.580017,913.299988,906.030029,908.140015,277200,908.140015
"1711",907.659973,910.450012,903.940002,905.200012,285900,905.200012
"1712",908.039978,913.119995,908.030029,911.580017,319200,911.580017
"1713",907.210022,909.02002,901.98999,908.539978,269100,908.539978
"1714",915.309998,916.280029,913.140015,913.75,296000,913.75
"1715",915.22998,915.419983,908.320007,908.77002,282100,908.77002
"1716",911.27002,915.070007,910.98999,911.150024,292100,911.150024
"1717",911.190002,911.190002,899.77002,906.820007,316200,906.820007
"1718",908.98999,913.140015,908.27002,911.219971,306800,911.219971
"1719",911.049988,916.460022,907.280029,916.429993,427200,916.429993
"1720",914.280029,914.280029,899.109985,903.47998,342100,903.47998
"1721",904.890015,914.72998,904.47998,912.039978,447500,912.039978
"1722",917.150024,917.650024,900.98999,906.419983,434300,906.419983
"1723",905.289978,909.580017,900.73999,906.669983,467900,906.669983
"1724",904.48999,904.48999,900.070007,900.880005,440900,900.880005
"1725",900.960022,905.830017,900.690002,902.73999,379600,902.73999
"1726",902.700012,904.309998,890.130005,893.070007,403200,893.070007
"1727",891.820007,898.080017,888.22998,896.97998,386500,896.97998
"1728",892.289978,897.539978,886.070007,893.159973,408500,893.159973
"1729",892.51001,896.909973,892.26001,893.77002,372500,893.77002
"1730",891.799988,896.299988,889.419983,895.039978,345700,895.039978
"1731",891.890015,895.47998,891.23999,894.73999,312000,894.73999
"1732",889.320007,893.330017,884.25,889.940002,334400,889.940002
"1733",893.570007,907.469971,893.570007,905.22998,335900,905.22998
"1734",902.570007,912.599976,902.390015,908.909973,345800,908.909973
"1735",909.72998,915.97998,909.070007,915.799988,311200,915.799988
"1736",918.369995,927.909973,918.369995,927.809998,369900,927.809998
"1737",928.710022,930.890015,925.570007,925.880005,273500,925.880005
"1738",927.590027,927.880005,923.789978,927.25,141400,927.25
"1739",927.27002,928.890015,922.049988,922.179993,334300,922.179993
"1740",924.090027,938.130005,923.159973,937.77002,320200,937.77002
"1741",939,945.320007,938.72998,944.099976,374900,944.099976
"1742",947.950012,948.47998,940.650024,942.940002,401700,942.940002
"1743",943.039978,943.219971,912.330017,937.309998,397600,937.309998
"1744",946.47998,952.099976,937.5,938.01001,407300,938.01001
"1745",938.599976,938.599976,928.059998,928.080017,357000,928.080017
"1746",926.940002,928.900024,923.340027,923.340027,358100,923.340027
"1747",923.349976,932.419983,923.02002,928.530029,361900,928.530029
"1748",932.580017,933.049988,927.469971,928.109985,304700,928.109985
"1749",928.880005,930.369995,923.98999,925.320007,307100,925.320007
"1750",926.789978,929.280029,923.200012,923.349976,325800,923.349976
"1751",922.929993,933.51001,922.590027,927.619995,346400,927.619995
"1752",928.22998,929.380005,914.789978,916.549988,353500,916.549988
"1753",918.419983,937.51001,918.419983,932.630005,788100,932.630005
"1754",939.179993,949.070007,939.179993,945.119995,361500,945.119995
"1755",946.47998,946.73999,936.26001,936.619995,362000,936.619995
"1756",940.130005,941.059998,935.539978,938.200012,296000,938.200012
"1757",939.98999,945.140015,939.710022,942.159973,305300,942.159973
"1758",942.710022,942.710022,938.380005,939.340027,247700,939.340027
"1759",938.559998,942.179993,938.369995,940.27002,252000,940.27002
"1760",940.690002,944.200012,938.450012,939.710022,228300,939.710022
"1761",940.679993,943.400024,938.890015,943.400024,219300,943.400024
"1762",944.73999,945.690002,936.26001,936.26001,301100,936.26001
"1763",939.330017,944.929993,938.380005,942.969971,391400,942.969971
"1764",944.159973,945.789978,939.719971,943.23999,359200,943.23999
"1765",946.909973,948.47998,942.76001,945.330017,376600,945.330017
"1766",947,949.200012,942.830017,949.179993,333900,949.179993
"1767",948.080017,951.210022,942.109985,950.190002,352800,950.190002
"1768",951.580017,952.51001,948.340027,949.599976,389300,949.599976
"1769",947.159973,949.809998,944.440002,948.330017,342400,948.330017
"1770",950.380005,966.080017,950.01001,965.609985,371200,965.609985
"1771",967.169983,973.849976,966.01001,969.169983,317100,969.169983
"1772",973.570007,978.349976,957.77002,960.119995,359600,960.119995
"1773",963.900024,971.599976,961.75,969.309998,332300,969.309998
"1774",968.780029,968.890015,961,961.809998,299600,961.809998
"1775",961.419983,976.070007,961.25,976.070007,315900,976.070007
"1776",975.179993,977.690002,972,977.650024,338300,977.650024
"1777",977.150024,980.780029,972.25,979.190002,302400,979.190002
"1778",981.950012,982.179993,970.469971,972.960022,362400,972.960022
"1779",976.97998,977.200012,968.909973,976.559998,345800,976.559998
"1780",980.47998,980.77002,974.059998,979.570007,286700,979.570007
"1781",978.72998,980.190002,974.080017,974.340027,336700,974.340027
"1782",967.900024,970.289978,962.190002,964.609985,382100,964.609985
"1783",969.559998,972,957.030029,959.390015,410000,959.390015
"1784",956.73999,964.72998,955.289978,963.919983,393300,963.919983
"1785",958.26001,958.26001,942.76001,943.48999,436800,943.48999
"1786",935.97998,942.789978,908.559998,908.73999,454200,908.73999
"1787",895.309998,922.48999,891.059998,918.409973,487100,918.409973
"1788",917.690002,924.159973,915.75,918.539978,392800,918.539978
"1789",920.150024,920.539978,893,893.049988,420800,893.049988
"1790",901.75,909.849976,878.98999,902.799988,470900,902.799988
"1791",906.340027,915.669983,894.719971,911.309998,359200,911.309998
"1792",907.299988,914.619995,905.349976,912.73999,293000,912.73999
"1793",906.5,930.570007,905.929993,929.289978,370500,929.289978
"1794",935.299988,938.570007,925.960022,937.909973,328300,937.909973
"1795",935.559998,947.049988,934.539978,942.049988,428600,942.049988
"1796",938.299988,943.609985,931.02002,932.940002,381200,932.940002
"1797",934.539978,948.97998,933.580017,934.929993,362900,934.929993
"1798",938.070007,945.320007,934.049988,934.909973,351100,934.909973
"1799",939.419983,946.549988,936.909973,946.549988,337000,946.549988
"1800",948.320007,953.780029,942.789978,952.76001,342800,952.76001
"1801",952.619995,955.780029,937.830017,937.830017,416700,937.830017
"1802",940.97998,941.840027,921.340027,921.340027,431700,921.340027
"1803",920.580017,928.030029,909.030029,917.140015,472000,917.140015
"1804",911.909973,934.299988,909.880005,932.679993,404200,932.679993
"1805",928.780029,943.400024,927.23999,939.460022,337300,939.460022
"1806",941.73999,950.47998,934.280029,949.830017,365100,949.830017
"1807",942.919983,957.700012,941.809998,956.48999,373600,956.48999
"1808",958.960022,960.630005,950.450012,955.380005,357800,955.380005
"1809",959.559998,970.700012,957.280029,970.26001,363300,970.26001
"1810",972.390015,977.580017,970.409973,974.130005,414200,974.130005
"1811",977.400024,979.52002,969.289978,970.469971,358200,970.469971
"1812",973.409973,974.820007,964.25,965.179993,409100,965.179993
"1813",967.48999,967.76001,958.090027,961.210022,347100,961.210022
"1814",961.380005,970.359985,960.460022,969.450012,657800,969.450012
"1815",966.440002,966.440002,949.02002,960.140015,330800,960.140015
"1816",961.070007,962.580017,956.630005,959.429993,287800,959.429993
"1817",959.419983,969.650024,958.859985,964.150024,292300,964.150024
"1818",956.640015,962.23999,943.349976,943.409973,361300,943.409973
"1819",944.849976,947.109985,923.119995,923.119995,354300,923.119995
"1820",932.150024,943.859985,926.539978,943.75,352900,943.75
"1821",946.23999,946.340027,924.900024,927.859985,348700,927.859985
"1822",928.48999,934.820007,925.070007,929.299988,363500,929.299988
"1823",933.469971,945,933.280029,938.460022,394400,938.460022
"1824",935.97998,937.76001,911.099976,917.23999,352600,917.23999
"1825",921.159973,932.700012,919.590027,930.919983,355900,930.919983
"1826",921.400024,944.01001,918.219971,942.059998,333500,942.059998
"1827",947.119995,952.219971,943.01001,951.469971,325100,951.469971
"1828",945.309998,951.429993,927.140015,934.289978,340600,934.289978
"1829",939.47998,943.940002,931.669983,931.830017,287300,931.830017
"1830",941.809998,952.700012,940.409973,949.630005,337200,949.630005
"1831",945.549988,953.359985,944.330017,951.530029,301400,951.530029
"1832",955.25,959.849976,952.73999,956.52002,307400,956.52002
"1833",960.039978,960.119995,950.140015,952.77002,269300,952.77002
"1834",956.97998,965.369995,953.48999,962.98999,300600,962.98999
"1835",967.900024,974.47998,966.799988,972.190002,329200,972.190002
"1836",974.099976,980.27002,973.289978,975.099976,335900,975.099976
"1837",973.570007,974.52002,964.580017,967.809998,300700,967.809998
"1838",964.52002,968.830017,959.719971,961.76001,277500,961.76001
"1839",963.599976,968.02002,958.01001,961.77002,332100,961.77002
"1840",965.539978,969.419983,950.309998,957.369995,348000,957.369995
"1841",955.530029,958.780029,949.799988,955.030029,335600,955.030029
"1842",958.01001,961.440002,954.190002,958.700012,344400,958.700012
"1843",960.159973,961.01001,952.049988,956.179993,345700,956.179993
"1844",957.719971,960.02002,947.51001,947.51001,358700,947.51001
"1845",946.809998,952.450012,937.51001,951.880005,401700,951.880005
"1846",951.5,959.47998,949.909973,953.409973,434200,953.409973
"1847",951.27002,951.27002,939.070007,947.080017,362700,947.080017
"1848",944.940002,963.840027,942.419983,958.919983,388700,958.919983
"1849",961.359985,970.710022,961.159973,966.48999,366500,966.48999
"1850",966.159973,974.950012,965.640015,974.77002,412700,974.77002
"1851",978.01001,982.070007,972.700012,980.130005,525200,980.130005
"1852",981.929993,988.049988,980.210022,985.780029,346700,985.780029
"1853",986.090027,989.789978,983.409973,986.869995,312800,986.869995
"1854",989.01001,991,981.570007,982.130005,329100,982.130005
"1855",978.5,984.799988,977.359985,982.429993,308600,982.429993
"1856",984.599976,997.799988,984.429993,994.090027,363700,994.090027
"1857",994.200012,1002.890015,993.73999,1001.02002,404000,1001.02002
"1858",1003.349976,1004.070007,999.72998,1002.570007,342600,1002.570007
"1859",1006.849976,1012.179993,1006.559998,1011.820007,316500,1011.820007
"1860",1012.830017,1014.51001,1003.179993,1003.409973,357500,1003.409973
"1861",1000.580017,1006.409973,998.700012,1004.669983,322800,1004.669983
"1862",1003.26001,1006.669983,997.200012,1005.099976,282700,1005.099976
"1863",1002.559998,1006.309998,1001.469971,1004.640015,281800,1004.640015
"1864",999.26001,1006.210022,995.619995,1004.169983,318600,1004.169983
"1865",1008.51001,1020.539978,1007.97998,1018.460022,391100,1018.460022
"1866",1017.950012,1018.75,1006.119995,1007.539978,377600,1007.539978
"1867",1012.690002,1017.909973,1012.210022,1015.570007,395500,1015.570007
"1868",1018.950012,1025.469971,1016.119995,1025.079956,381900,1025.079956
"1869",1025.469971,1033.430054,1023.330017,1033.23999,368700,1033.23999
"1870",1034.420044,1039.25,1031.329956,1039.130005,336600,1039.130005
"1871",1040.410034,1040.98999,1031.839966,1035.699951,347800,1035.699951
"1872",1034.849976,1040,1033.930054,1038.609985,333000,1038.609985
"1873",1039.27002,1043.099976,1038.150024,1041.079956,336500,1041.079956
"1874",1043.150024,1045.089966,1038.51001,1041.949951,379200,1041.949951
"1875",1043.030029,1043.910034,1035.140015,1036.119995,360300,1036.119995
"1876",1038.48999,1039.839966,1033.199951,1039.089966,355400,1039.089966
"1877",1035.209961,1039.689941,1031.589966,1039.540039,575800,1039.540039
"1878",1035.550049,1045.47998,1033.060059,1045.449951,386000,1045.449951
"1879",1038.52002,1045.550049,1032.130005,1045.130005,354600,1045.130005
"1880",1048.180054,1053.180054,1045.150024,1052.400024,344600,1052.400024
"1881",1052.900024,1052.900024,1040,1042.410034,339300,1042.410034
"1882",1047.630005,1048.27002,1038.140015,1042.569946,689200,1042.569946
"1883",1038.829956,1038.829956,1020.830017,1025.839966,353200,1025.839966
"1884",1027.26001,1035.819946,1025.209961,1033.310059,326700,1033.310059
"1885",1034.25,1036.699951,1017.26001,1017.359985,350300,1017.359985
"1886",1016.5,1022.280029,1011.380005,1020.219971,327400,1020.219971
"1887",1023.679993,1026.150024,1017.380005,1017.380005,340200,1017.380005
"1888",1012.48999,1027.280029,1009.530029,1027.280029,317800,1027.280029
"1889",1030.640015,1033.640015,1028.52002,1028.930054,178600,1028.930054
"1890",1032.969971,1041.73999,1028.839966,1041.560059,283700,1041.560059
"1891",1041.550049,1051.050049,1040.589966,1049.939941,249000,1049.939941
"1892",1052.780029,1057.420044,1051.589966,1057.319946,307600,1057.319946
"1893",1058.849976,1059.48999,1047.300049,1052.390015,343700,1052.390015
"1894",1047.589966,1052.310059,1043.839966,1044.23999,297000,1044.23999
"1895",1048.140015,1049.72998,1039.329956,1046.640015,285800,1046.640015
"1896",1046.589966,1052.790039,1045.569946,1045.810059,255800,1045.810059
"1897",1046.329956,1047.219971,1037.430054,1041.099976,259200,1041.099976
"1898",1039.97998,1049.51001,1039.829956,1047.630005,271900,1047.630005
"1899",1047.650024,1052.22998,1043.310059,1052.130005,279900,1052.130005
"1900",1049.839966,1059.560059,1047.900024,1058.969971,306000,1058.969971
"1901",1058.540039,1060.560059,1055.199951,1055.98999,260100,1055.98999
"1902",1054.339966,1058.280029,1050.709961,1055.76001,277700,1055.76001
"1903",1060.22998,1061.589966,1042.079956,1046.23999,328900,1046.23999
"1904",1046.349976,1048.400024,1040.319946,1048.400024,331600,1048.400024
"1905",1048.630005,1062.800049,1048.569946,1059.77002,365500,1059.77002
"1906",1060.530029,1062.959961,1039.569946,1041.300049,321500,1041.300049
"1907",1042.079956,1046.900024,1036.02002,1036.560059,310900,1036.560059
"1908",1037.719971,1051.930054,1037.719971,1048.880005,410300,1048.880005
"1909",1049.72998,1050.650024,1040.01001,1048.48999,353100,1048.48999
"1910",1045.119995,1058.680054,1044.540039,1058.150024,357300,1058.150024
"1911",1059.73999,1061.930054,1048.72998,1053.609985,357100,1053.609985
"1912",1053.920044,1061.880005,1052.699951,1061.52002,311900,1061.52002
"1913",1063.469971,1067.310059,1062.48999,1062.959961,373100,1062.959961
"1914",1063.530029,1063.810059,1055.829956,1062.219971,404700,1062.219971
"1915",1061.680054,1067.380005,1061.609985,1063.099976,332100,1063.099976
"1916",1058,1067,1056.47998,1061.550049,325700,1061.550049
"1917",1061.76001,1064.48999,1052.719971,1055.819946,309600,1055.819946
"1918",1058.619995,1070.790039,1058.619995,1069.530029,325600,1069.530029
"1919",1065.310059,1065.51001,1052.099976,1057.170044,337800,1057.170044
"1920",1060.709961,1069.52002,1060.709961,1066.199951,373700,1066.199951
"1921",1063.97998,1073.119995,1061.72998,1072.589966,333900,1072.589966
"1922",1074.430054,1078.599976,1070.380005,1076.420044,299900,1076.420044
"1923",1079.109985,1092.030029,1079.109985,1089.410034,315800,1089.410034
"1924",1088.609985,1091.48999,1086.599976,1091.199951,318300,1091.199951
"1925",1090.290039,1091.920044,1084.969971,1087.699951,264700,1087.699951
"1926",1089.560059,1092.709961,1088.560059,1091.550049,261900,1091.550049
"1927",1095.47998,1100.579956,1092.280029,1092.959961,302900,1092.959961
"1928",1095.97998,1097.209961,1088.930054,1092.640015,278700,1092.640015
"1929",1093.719971,1096.300049,1088.5,1094.339966,309400,1094.339966
"1930",1093.280029,1097.98999,1089.27002,1091.859985,307700,1091.859985
"1931",1089.51001,1099.449951,1087.959961,1098.359985,285800,1098.359985
"1932",1096.530029,1097.130005,1085.719971,1093.579956,321700,1093.579956
"1933",1091.380005,1093.25,1082.069946,1091.76001,319700,1091.76001
"1934",1092.910034,1094.27002,1083.810059,1084.050049,319100,1084.050049
"1935",1081.589966,1087.160034,1077.849976,1081.150024,314100,1081.150024
"1936",1085.050049,1088.02002,1081.51001,1082.569946,277100,1082.569946
"1937",1080,1086.089966,1076.75,1082.369995,275700,1082.369995
"1938",1081.410034,1081.599976,1072.01001,1079.310059,303400,1079.310059
"1939",1082.079956,1083.22998,1077.52002,1078.97998,297500,1078.97998
"1940",1079.310059,1088.060059,1077.430054,1086.349976,307000,1086.349976
"1941",1085.890015,1085.890015,1074.27002,1075.209961,312200,1075.209961
"1942",1076.619995,1081.01001,1075.869995,1078,298800,1078
"1943",1077.579956,1080.810059,1069.449951,1070.300049,331800,1070.300049
"1944",1074.540039,1079.959961,1072.959961,1079.920044,307600,1079.920044
"1945",1080,1084.310059,1073.599976,1074.349976,679600,1074.349976
"1946",1072.890015,1072.890015,1062.800049,1066.719971,314500,1066.719971
"1947",1068.680054,1069.849976,1066.5,1067.660034,314300,1067.660034
"1948",1068.329956,1069.170044,1057.25,1058.040039,298200,1058.040039
"1949",1059.189941,1063.310059,1057.130005,1057.619995,277700,1057.619995
"1950",1056.209961,1064.619995,1055.22998,1061.920044,346700,1061.920044
"1951",1066.140015,1066.579956,1044.540039,1046.640015,346000,1046.640015
"1952",1046.060059,1047.72998,1033.829956,1035.420044,329600,1035.420044
"1953",1038.630005,1049,1035.569946,1044.75,363300,1044.75
"1954",1042.319946,1042.319946,1029.119995,1031.790039,336200,1031.790039
"1955",1032.170044,1033.660034,1012.950012,1020.669983,351400,1020.669983
"1956",1018.219971,1022.72998,1012.190002,1020.130005,290200,1020.130005
"1957",1018.130005,1024.160034,1015.309998,1015.940002,335200,1015.940002
"1958",1014.140015,1014.140015,987.169983,987.789978,421100,987.789978
"1959",984,991.669983,967.22998,967.22998,405100,967.22998
"1960",979.960022,981.26001,956.02002,965.380005,369000,965.380005
"1961",964.669983,976.5,960.700012,970.530029,297400,970.530029
"1962",976.01001,997.840027,969.640015,996.789978,331700,996.789978
"1963",995.22998,995.599976,979.429993,990.869995,305800,990.869995
"1964",987.590027,988.630005,968.809998,972.210022,309100,972.210022
"1965",970.590027,977.909973,959.52002,962.059998,306500,962.059998
"1966",964.340027,970.330017,959.72998,961.940002,282600,961.940002
"1967",949.859985,961.02002,938.070007,954.450012,358100,954.450012
"1968",953.5,954.72998,920.409973,920.98999,395100,920.98999
"1969",925.919983,945.419983,925.919983,941.26001,396900,941.26001
"1970",931.429993,943.48999,915.22998,932.150024,403400,932.150024
"1971",942.330017,951.929993,920.219971,930.090027,405900,930.090027
"1972",929.5,951.539978,927.48999,950.900024,433300,950.900024
"1973",958.789978,961.789978,949.619995,949.960022,478400,949.960022
"1974",953.849976,971.190002,953.630005,968.880005,460400,968.880005
"1975",972.690002,977.48999,965.47998,973.429993,442000,973.429993
"1976",974.559998,979.059998,965.679993,974.73999,370400,974.73999
"1977",972.890015,981.72998,972.080017,980.27002,360700,980.27002
"1978",983.530029,992.460022,977.289978,992.059998,481400,992.059998
"1979",990.400024,994.070007,985.169983,989.530029,446500,989.530029
"1980",983.909973,983.909973,966.51001,972.650024,463900,972.650024
"1981",971.219971,971.219971,954.51001,955.080017,345300,955.080017
"1982",957.789978,967.01001,952.030029,953.340027,363200,953.340027
"1983",959.599976,962.97998,941.309998,946.150024,361400,946.150024
"1984",941.859985,959.299988,939.049988,958.539978,373800,958.539978
"1985",952.309998,963.01001,949.849976,961.440002,426000,961.440002
"1986",959.919983,961.380005,942.869995,945.73999,325900,945.73999
"1987",935.820007,942.48999,926.530029,928.330017,372500,928.330017
"1988",932.26001,945.869995,931.049988,937.409973,252600,937.409973
"1989",931.080017,943.77002,930.140015,937.559998,135800,937.559998
"1990",944.380005,950.890015,940.929993,946.400024,309300,946.400024
"1991",942.030029,944.909973,937.049988,938.450012,322100,938.450012
"1992",941.409973,961.950012,932.330017,961.109985,390900,961.109985
"1993",957.809998,962.349976,950.400024,956.630005,362500,956.630005
"1994",954.539978,964.380005,954.01001,962.950012,405800,962.950012
"1995",971.559998,974.320007,956.830017,969.77002,374400,969.77002
"1996",967.280029,968.599976,924.159973,925.059998,389900,925.059998
"1997",911.76001,922.440002,900.950012,922.429993,437200,922.429993
"1998",923.159973,928.570007,900.349976,905.26001,390600,905.26001
"1999",904.429993,906.47998,887.539978,898.909973,447300,898.909973
"2000",907.98999,913.309998,891.799988,897.590027,383100,897.590027
"2001",906.039978,918.030029,905.049988,906.97998,384400,906.97998
"2002",907.960022,910.039978,891.070007,892.109985,376600,892.109985
"2003",885.929993,894.559998,875.539978,878.109985,385900,878.109985
"2004",875.849976,881.98999,854,857.580017,466200,857.580017
