Date,Close/Last,Volume,Open,High,Low
09/05/2019,131.2969,1862549,131.2812,131.3438,131.25
09/04/2019,132.2812,1250274,132.1562,132.3438,131.875
09/03/2019,132.125,2033103,131.8438,132.4062,132.00
08/30/2019,131.7656,1572753,131.7656,131.8281,131.4062
08/29/2019,131.625,1418535,131.9844,132.2031,131.4688
08/28/2019,131.3594,2231084,131.25,131.5156,131.125
08/27/2019,131.1406,3263389,130.8594,131.2969,130.8438
08/26/2019,130.7812,2718261,131.3125,131.6094,130.75
08/23/2019,130.9531,3110345,130.25,131.1562,129.875
08/22/2019,130.2969,1870226,130.4688,130.7344,130.125
08/21/2019,130.5312,1429574,130.75,130.7969,130.3281
08/20/2019,130.7344,1219503,130.3594,130.9531,130.3594
08/19/2019,130.4375,1258327,130.8125,130.8125,130.2969
08/16/2019,130.9219,1491242,130.9062,131.0938,130.4062
08/15/2019,130.9531,2617449,130.4375,131.3438,130.3125
08/14/2019,130.5156,2040674,129.6719,130.6875,129.6562
08/13/2019,129.8281,2177933,130.2812,130.5312,129.5312
08/12/2019,130.375,1088787,129.6719,130.4531,129.6094
08/09/2019,129.6875,1525513,130.00,130.2656,129.5469
08/08/2019,129.9219,1982809,129.7344,130.0156,129.375
08/07/2019,130.1562,2803747,130.0156,130.8594,129.7188
08/06/2019,129.7656,2200449,130.1562,130.3281,129.4688
08/05/2019,129.8438,2482131,128.9062,130.00,128.8438
08/02/2019,128.8594,2262282,128.5625,129.1406,128.4531
08/01/2019,128.6875,2986078,127.50,128.8125,127.1406
07/31/2019,127.4219,2334795,127.3594,127.7031,127.0156
07/30/2019,127.3438,1100579,127.3594,127.5469,127.2344
07/29/2019,127.4531,793543,127.3125,127.50,127.2812
07/26/2019,127.2188,952437,127.2344,127.375,127.0312
07/25/2019,127.2812,1884570,127.5312,127.8438,127.0781
07/24/2019,127.5156,1082253,127.2812,127.6719,127.2656
07/23/2019,127.3594,1006059,127.5625,127.6094,127.2812
07/22/2019,127.5938,789520,127.4844,127.6875,127.3438
07/19/2019,127.5312,1209067,127.7812,127.8594,127.375
07/18/2019,127.6406,1646461,127.4531,127.8125,127.2344
07/17/2019,127.3594,1033963,127.0312,127.5312,126.9688
07/16/2019,126.9219,1259760,127.2031,127.25,126.7188
07/15/2019,127.1719,866307,127.00,127.2188,126.8438
07/12/2019,127.1094,1107965,126.8594,127.1406,126.7812
07/11/2019,126.9844,1692470,127.4375,127.6406,126.75
07/10/2019,127.4375,1831485,127.2344,127.5781,126.8594
07/09/2019,127.2969,1170524,127.3906,127.50,127.1562
07/08/2019,127.50,1141586,127.4688,127.7344,127.3281
07/05/2019,127.4688,1926122,128.2969,128.4062,127.2656
07/03/2019,128.25,10725,128.25,128.2812,128.2031
07/02/2019,128.1406,1110263,127.75,128.1719,127.7188
07/01/2019,127.6875,1401147,127.6094,127.9688,127.5312
06/28/2019,127.9688,1244715,127.8594,128.00,127.6875
06/27/2019,127.9375,1306877,127.625,127.9531,127.375
06/26/2019,127.5938,1313836,128.1719,128.1875,127.5625
06/25/2019,128.125,1573738,127.9688,128.25,127.8906
06/24/2019,127.9375,906683,127.6406,127.9844,127.5312
06/21/2019,127.5156,1518917,127.7969,128.0156,127.4375
06/20/2019,128.0625,2131809,127.875,128.2656,127.6719
06/19/2019,127.8594,1857581,127.5156,127.9219,127.1562
06/18/2019,127.50,1991620,127.25,127.9062,127.2031
06/17/2019,127.3281,939429,127.3906,127.4062,127.0938
06/14/2019,127.2969,1381350,127.3125,127.6562,127.1562
06/13/2019,127.3594,1213701,127.0312,127.4375,126.9844
06/12/2019,126.9844,1396350,126.75,127.0938,126.75
06/11/2019,126.7969,1218963,126.7031,126.8125,126.4844
06/10/2019,126.75,1222002,126.7812,127.0312,126.6875
06/07/2019,127.2188,1738575,126.9688,127.6094,126.875
06/06/2019,126.9375,1625768,126.9375,127.2344,126.8281
06/05/2019,126.9844,2240940,126.8125,127.4375,126.75
06/04/2019,126.9531,1893915,127.3594,127.4375,126.6875
06/03/2019,127.2812,2612980,126.7188,127.4688,126.7188
05/31/2019,126.75,3004966,126.0938,126.875,126.0625
05/30/2019,126.0156,1599205,125.6875,126.1406,125.50
05/29/2019,125.625,3113055,125.4062,125.8438,125.3438
05/28/2019,125.3906,4206876,125.0625,125.4531,124.9062
05/24/2019,124.8906,328248,125.0156,125.1094,124.9062
05/23/2019,125.2031,3059969,124.50,125.2188,124.4688
05/22/2019,124.4375,1440120,124.1406,124.5156,124.0938
05/21/2019,124.1406,1206708,124.2812,124.3594,124.0312
05/20/2019,124.2812,1224508,124.50,124.5938,124.25
05/17/2019,124.4844,1284879,124.5156,124.7812,124.3594
05/16/2019,124.4219,1330054,124.6875,124.8438,124.3125
05/15/2019,124.6719,1788484,124.3906,124.8438,124.3125
05/14/2019,124.3281,1243678,124.4062,124.5312,124.25
05/13/2019,124.4219,1763309,124.0938,124.5625,124.00
05/10/2019,123.9844,2008818,124.0625,124.2188,123.8281
05/09/2019,123.9844,2026109,123.7344,124.2656,123.7344
05/08/2019,123.75,1943637,123.9219,124.1875,123.6562
05/07/2019,124.0156,1728979,123.9375,124.0312,123.6094
05/06/2019,123.625,1373314,123.5625,124.1094,123.5625
05/03/2019,123.3438,1414188,123.25,123.4688,122.9375
05/02/2019,123.1719,1507510,123.6094,123.6562,123.1562
05/01/2019,123.5781,1843986,123.6875,124.125,123.4688
04/30/2019,123.6719,1823769,123.5156,123.7188,123.3125
04/29/2019,123.4375,883963,123.6719,123.7031,123.3906
04/26/2019,123.6719,1435073,123.3906,123.75,123.2812
04/25/2019,123.3906,1076737,123.5156,123.5625,123.3281
04/24/2019,123.5312,1253989,123.1406,123.5781,123.1094
04/23/2019,123.125,915189,122.9531,123.2031,122.9062
04/22/2019,122.9375,576339,123.125,123.1719,122.9219
04/18/2019,123.1406,1392230,122.8594,123.2344,122.8438
04/17/2019,122.8594,1453007,122.8438,122.9375,122.6406
04/16/2019,122.8281,1268650,123.1562,123.2031,122.7969
04/15/2019,123.1562,977356,123.0469,123.2031,122.9688
04/12/2019,123.0938,1543324,123.6094,123.6719,123.0312
04/11/2019,123.5625,1101037,123.8438,123.8594,123.5156
04/10/2019,123.7969,1295398,123.5938,123.9219,123.5312
04/09/2019,123.6406,1196818,123.4531,123.75,123.4062
04/08/2019,123.4531,841357,123.625,123.7031,123.4219
04/05/2019,123.5938,1359859,123.5156,123.6875,123.2656
04/04/2019,123.5469,1135059,123.4375,123.7031,123.4219
04/03/2019,123.50,1479243,123.8125,123.8438,123.4062
04/02/2019,123.7656,1290131,123.625,123.8594,123.6094
04/01/2019,123.6094,1644240,124.1562,124.1719,123.5156
03/29/2019,124.2188,1794013,124.4062,124.4531,124.0781
03/28/2019,124.50,1650487,124.7031,124.9531,124.3281
03/27/2019,124.6875,2004162,124.3125,124.9688,124.2656
03/26/2019,124.4062,1842370,124.4844,124.5156,124.0625
03/25/2019,124.3281,2016631,124.0625,124.6719,123.875
03/22/2019,124.0312,2361233,123.3594,124.2656,123.3281
03/21/2019,123.3594,1450411,123.4375,123.6875,123.2812
03/20/2019,123.4062,1429339,122.75,123.5312,122.7188
03/19/2019,122.7656,1102772,122.8438,122.9531,122.625
03/18/2019,122.8438,901288,122.9531,123.0312,122.8125
03/15/2019,122.9688,1301194,122.7031,123.1094,122.6406
03/14/2019,122.7031,1230755,122.7031,122.8438,122.5781
03/13/2019,122.8594,1042259,122.875,122.9062,122.6875
03/12/2019,122.875,1655047,122.6094,122.9688,122.375
03/11/2019,122.6406,965764,122.6875,122.7812,122.5312
03/08/2019,122.7656,1785665,122.5938,122.9531,122.5312
03/07/2019,122.6562,1651805,122.1406,122.6719,122.125
03/06/2019,122.1562,1505028,121.9062,122.25,121.875
03/05/2019,121.875,1203173,121.875,121.9219,121.625
03/04/2019,121.8594,1307978,121.5312,121.9219,121.4844
03/01/2019,121.6406,1794803,121.9844,122.00,121.5469
02/28/2019,122.00,2385964,122.2812,122.4688,121.8438
02/27/2019,122.2188,1762071,122.6406,122.7031,122.1719
02/26/2019,122.3281,3102097,122.0938,122.3594,122.0625
02/25/2019,122.0312,3087355,122.0469,122.125,121.9219
02/22/2019,122.1406,1790891,121.8438,122.2812,121.8438
02/21/2019,121.9062,2482171,122.2188,122.25,121.7969
02/20/2019,122.1562,1319304,122.2969,122.375,122.1406
02/19/2019,122.2188,1233947,122.00,122.3125,121.9375
02/15/2019,122.0469,108381,122.0469,122.0625,121.9375
02/14/2019,122.1719,1634980,121.7812,122.2969,121.7031
02/13/2019,121.75,1248735,121.9375,121.9844,121.6562
02/12/2019,121.9531,1043213,122.1875,122.2031,121.8906
02/11/2019,122.125,924552,122.3281,122.4062,122.0625
02/08/2019,122.375,1059363,122.2031,122.4688,122.1875
02/07/2019,122.2812,1459669,121.9219,122.2969,121.9062
02/06/2019,121.8906,1040639,121.875,122.1094,121.8125
02/05/2019,121.875,965353,121.7188,121.9688,121.5938
02/04/2019,121.7188,950278,121.9844,122.00,121.625
02/01/2019,121.9375,1681553,122.4531,122.5312,121.875
01/31/2019,122.4688,1796926,122.1094,122.5938,122.0625
01/30/2019,122.00,1610375,121.75,122.1406,121.50
01/29/2019,121.7812,1124859,121.4688,121.8125,121.4531
01/28/2019,121.50,1247834,121.3438,121.6094,121.2656
01/25/2019,121.4062,1239457,121.7031,121.7812,121.3125
01/24/2019,121.75,1314667,121.4844,121.8438,121.4062
01/23/2019,121.3906,1302451,121.4844,121.5469,121.2188
01/22/2019,121.5781,1655933,121.2656,121.625,121.1562
01/18/2019,121.1719,56101,121.1719,121.2969,121.1562
01/17/2019,121.5156,1386726,121.7656,121.9688,121.3906
01/16/2019,121.7188,1099869,121.8438,121.9375,121.6094
01/15/2019,121.9062,1452313,121.9375,122.1875,121.7812
01/14/2019,121.9062,983057,121.9219,122.2812,121.875
01/11/2019,121.9531,1137037,121.625,122.1094,121.6094
01/10/2019,121.7188,1334146,121.7969,122.1094,121.5781
01/09/2019,121.7188,1348408,121.6562,121.8594,121.50
01/08/2019,121.75,1080206,121.9531,122.0469,121.6094
01/07/2019,122.0469,1265645,122.1875,122.4688,121.9062
01/04/2019,122.2969,2017334,123.1562,123.2344,122.125
01/03/2019,123.1562,2516429,122.5938,123.25,122.2188
01/02/2019,122.1875,1431732,121.8125,122.5156,121.8125
12/31/2018,122.0156,756611,121.6719,122.125,121.5625
12/28/2018,121.625,1212224,121.3906,121.8125,121.2812
12/27/2018,121.5312,1386010,120.9688,121.5938,120.9531
12/26/2018,121.0312,836033,121.5312,121.6406,120.875
12/24/2018,121.4062,488634,121.0781,121.5625,121.00
12/21/2018,121.0312,1317364,120.9375,121.1406,120.8906
12/20/2018,121.0625,2036348,121.2656,121.3281,120.8906
12/19/2018,121.1719,1892577,120.9375,121.4219,120.6875
12/18/2018,120.8594,1549334,120.6406,120.9375,120.6094
12/17/2018,120.6562,1099877,120.3906,120.7344,120.3281
12/14/2018,120.3906,1315445,120.2188,120.5938,120.2188
12/13/2018,120.2344,1267605,120.2031,120.3594,120.1406
12/12/2018,120.2344,1411386,120.4375,120.4844,120.1406
12/11/2018,120.4219,1741838,120.625,120.7656,120.3438
12/10/2018,120.6562,2069804,120.7812,120.9375,120.5625
12/07/2018,120.7188,2111773,120.3125,120.7344,120.1875
12/06/2018,120.4062,3228881,120.0469,120.8594,120.00
12/04/2018,120.0156,2375454,119.75,120.2812,119.6875
12/03/2018,119.5938,1609053,119.2812,119.7812,119.1406
11/30/2018,119.4531,1455158,119.375,119.6719,119.3594
11/29/2018,119.3125,1829629,119.1719,119.625,119.0938
11/28/2018,119.3906,3043879,119.2344,119.4062,119.0781
11/27/2018,119.25,3100061,119.25,119.3281,119.1094
11/26/2018,119.1406,2439850,119.3281,119.3594,119.0625
11/23/2018,119.2812,1205929,119.1875,119.4531,119.125
11/21/2018,119.2344,188129,119.2031,119.2969,119.125
11/20/2018,119.3438,2135964,119.2344,119.4375,119.1875
11/19/2018,119.2969,1604328,119.25,119.375,119.0156
11/16/2018,119.1562,1739725,118.8125,119.25,118.7656
11/15/2018,118.8125,2308269,118.6875,119.0938,118.6094
11/14/2018,118.75,2090921,118.50,118.9844,118.375
11/13/2018,118.5156,1781754,118.4219,118.5781,118.2344
11/12/2018,118.3906,548461,118.1719,118.4688,118.1094
11/09/2018,118.125,1599511,117.75,118.2031,117.7344
11/08/2018,117.7812,1282029,117.7969,118.00,117.7031
11/07/2018,117.9844,2197895,117.9062,118.2656,117.7188
11/06/2018,118.00,1145013,118.125,118.2344,117.8906
11/05/2018,118.1406,1160941,118.0469,118.25,118.0312
11/02/2018,118.0469,2330388,118.6719,118.7031,117.9844
11/01/2018,118.5781,1588146,118.5156,118.6562,118.3438
10/31/2018,118.4375,1904998,118.6562,118.6719,118.3594
10/30/2018,118.7812,1913474,118.9531,118.9844,118.6562
10/29/2018,118.9531,1878764,119.0156,119.1719,118.7031
10/26/2018,119.0312,2612756,118.6875,119.1875,118.6719
10/25/2018,118.5312,2031172,118.7656,118.8438,118.4375
10/24/2018,118.625,2576788,118.25,118.8594,118.2188
10/23/2018,118.2656,2781729,117.9688,118.6562,117.9688
10/22/2018,118.00,1334279,117.9688,118.125,117.875
10/19/2018,117.9531,1885625,118.0781,118.1875,117.8906
10/18/2018,118.1406,2235285,117.8594,118.2812,117.7812
10/17/2018,118.0469,1510280,118.125,118.2969,117.8438
10/16/2018,118.2188,1399425,118.2188,118.25,118.0469
10/15/2018,118.1562,1362786,118.1719,118.3281,118.1406
10/12/2018,118.3438,1924442,118.2344,118.4375,118.00
10/11/2018,118.3906,3549023,118.2031,118.4531,117.9531
10/10/2018,117.75,2414385,117.7969,118.2031,117.5469
10/09/2018,117.8125,1845322,117.6406,117.8594,117.4688
10/08/2018,117.7031,477580,117.625,117.8125,117.4219
10/05/2018,117.6719,2222269,117.8906,117.9688,117.5156
10/04/2018,117.8594,2654136,117.9844,118.0312,117.6094
10/03/2018,118.125,2549007,118.75,118.8906,117.9219
10/02/2018,118.8125,1587387,118.625,118.9219,118.6094
10/01/2018,118.6719,1224320,118.7188,118.7656,118.5156
09/28/2018,118.7812,1638361,118.7656,119.00,118.7344
09/27/2018,118.75,1466780,118.8281,118.9844,118.6406
09/26/2018,118.7344,1451351,118.4375,118.8594,118.4375
09/25/2018,118.4531,1070877,118.5156,118.5625,118.3438
09/24/2018,118.625,1116772,118.7031,118.7188,118.4688
09/21/2018,118.6719,1076326,118.6562,118.7344,118.5312
09/20/2018,118.5938,1530530,118.7031,118.7344,118.4375
09/19/2018,118.5625,1799859,118.7344,118.8438,118.50
09/18/2018,118.7969,1660294,119.2344,119.3281,118.7188
09/17/2018,119.125,1017385,119.1562,119.2344,118.9844
09/14/2018,119.1719,1394828,119.3594,119.4219,119.1094
09/13/2018,119.4219,1498609,119.4375,119.5938,119.2656
09/12/2018,119.4375,1258771,119.3438,119.50,119.3281
09/11/2018,119.3281,1330540,119.6875,119.7031,119.2812
09/10/2018,119.6562,824601,119.6094,119.7344,119.5781
09/07/2018,119.6406,1957907,120.2188,120.2344,119.5938
09/06/2018,120.1719,1319980,119.9688,120.2188,119.9062
09/05/2018,119.9531,1187562,119.9531,120.0781,119.8281
09/04/2018,119.9219,1390419,120.2188,120.2969,119.8906
08/31/2018,120.2656,148065,120.1875,120.2969,120.1406
08/30/2018,120.1562,1225920,119.9531,120.2188,119.9219
08/29/2018,120.0938,2335910,120.125,120.25,119.9688
08/28/2018,120.0938,3114333,120.3594,120.4062,120.0625
08/27/2018,120.3438,1649637,120.6094,120.6562,120.3125
08/24/2018,120.5156,1852103,120.5156,120.625,120.3594
08/23/2018,120.5938,1351993,120.6094,120.7031,120.50
08/22/2018,120.625,1346041,120.5781,120.75,120.5156
08/21/2018,120.4531,1246777,120.6719,120.6875,120.3906
08/20/2018,120.625,1218543,120.3281,120.6875,120.2812
08/17/2018,120.25,1259016,120.3125,120.50,120.2188
08/16/2018,120.2656,1215029,120.3281,120.4062,120.1094
08/15/2018,120.4375,1719796,120.0625,120.5625,120.0469
08/14/2018,120.1094,1244087,120.1562,120.25,120.0312
08/13/2018,120.25,1957852,120.3125,120.4844,120.125
08/10/2018,120.375,2221758,119.75,120.4062,119.7344
08/09/2018,119.7188,1082464,119.5312,119.7969,119.50
08/08/2018,119.50,933579,119.4688,119.5938,119.3906
08/07/2018,119.4688,811632,119.7031,119.75,119.4062
08/06/2018,119.7344,870588,119.6094,119.8438,119.5312
08/03/2018,119.6094,1241095,119.2969,119.6406,119.2344
08/02/2018,119.3281,1265767,119.1719,119.375,119.1094
08/01/2018,119.1719,1424516,119.4062,119.5625,119.0781
07/31/2018,119.4219,1857381,119.375,119.6562,119.3438
07/30/2018,119.375,1021227,119.4844,119.4844,119.25
07/27/2018,119.4375,1185040,119.3281,119.5156,119.25
07/26/2018,119.3438,1368125,119.375,119.5625,119.2812
07/25/2018,119.6562,1621922,119.5469,119.7031,119.3281
07/24/2018,119.5625,1262284,119.5625,119.6406,119.3906
07/23/2018,119.4844,1551206,120.0156,120.1094,119.4531
07/20/2018,119.9844,1271241,120.3281,120.375,119.9531
07/19/2018,120.2969,1664440,120.0781,120.4219,119.8594
07/18/2018,120.0625,804535,120.1094,120.25,120.00
07/17/2018,120.125,775643,120.1875,120.25,120.0312
07/16/2018,120.1719,834985,120.3906,120.3906,120.00
07/13/2018,120.3594,775374,120.2188,120.3906,120.125
07/12/2018,120.1562,957428,120.1719,120.25,120.0156
07/11/2018,120.25,1536707,120.2344,120.4062,120.0781
07/10/2018,120.0156,970383,120.125,120.2031,120.00
07/09/2018,120.125,775111,120.375,120.3906,120.0938
07/06/2018,120.3438,937857,120.3438,120.625,120.2031
07/05/2018,120.25,1122427,120.2344,120.4219,120.0938
07/03/2018,120.3125,139516,120.3438,120.3594,120.2188
07/02/2018,120.0781,1025615,120.125,120.4375,120.0312
06/29/2018,120.1875,1329016,120.2656,120.2969,120.0625
06/28/2018,120.1875,1336003,120.375,120.4531,120.1562
06/27/2018,120.3906,1833014,119.9844,120.4062,119.9375
06/26/2018,120.00,1010153,119.9531,120.1094,119.8281
06/25/2018,120.0312,1432451,119.8594,120.1406,119.8594
06/22/2018,119.8281,866540,119.8438,119.9062,119.6406
06/21/2018,119.8594,1457136,119.50,119.9219,119.4219
06/20/2018,119.6094,1166400,119.7969,119.9531,119.5156
06/19/2018,119.8438,1470064,119.6719,120.1875,119.6562
06/18/2018,119.5938,129013,119.6719,119.9531,119.6562
06/15/2018,119.5938,1535797,119.4688,119.8594,119.4531
06/14/2018,119.4375,1520255,119.2656,119.5781,119.1875
06/13/2018,119.1875,1440643,119.375,119.4688,118.9219
06/12/2018,119.4062,1174606,119.4375,119.5469,119.2344
06/11/2018,119.4375,1087486,119.5625,119.6094,119.3438
06/08/2018,119.5938,1918976,119.6875,119.9531,119.4531
06/07/2018,119.5938,2088629,119.3125,120.0156,119.125
06/06/2018,119.2812,1553617,119.625,119.6719,119.2344
06/05/2018,119.7031,1585555,119.4375,119.8438,119.4375
06/04/2018,119.50,1261562,119.7812,119.8438,119.4219
06/01/2018,119.8438,2052352,120.25,120.25,119.5938
05/31/2018,120.4375,2548138,120.2188,120.4688,119.9375
05/30/2018,120.2969,2055274,120.9219,121.0938,119.9219
05/29/2018,120.9375,3407885,119.9531,121.00,119.3438
05/25/2018,119.5312,533243,119.8281,120.3125,119.6719
05/24/2018,119.50,3684341,119.4062,119.7031,119.2812
05/23/2018,119.3906,2726718,118.875,119.4531,118.8438
05/22/2018,118.875,1465228,118.875,118.9531,118.7188
05/21/2018,118.8438,1408931,118.7188,118.9375,118.6562
05/18/2018,118.8438,1517861,118.4688,118.9062,118.375
05/17/2018,118.5156,1569213,118.50,118.5938,118.3281
05/16/2018,118.5469,1696133,118.6719,118.7969,118.4375
05/15/2018,118.6094,2355231,119.1562,119.2188,118.5156
05/14/2018,119.25,892987,119.375,119.4844,119.1406
05/11/2018,119.4062,968614,119.4219,119.5312,119.3125
05/10/2018,119.3906,1365762,119.2188,119.6719,119.2031
05/09/2018,119.2656,1110025,119.4531,119.4688,119.1875
05/08/2018,119.5156,1161547,119.6406,119.7188,119.375
05/07/2018,119.6875,624764,119.625,119.7656,119.5781
05/04/2018,119.7031,1296430,119.6875,119.9844,119.5625
